gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ChargesPerTenureMonth,TotalServices,IsNewCustomer,IsLongTermCustomer,IsHighValue,ContractRisk,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,0,24,1,0,24.6,592.65,0,0.9840000000000001,2,0,0,0,2,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,0,1,1,2,1,1,71.65,135.75,0,23.883333333333336,1,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,72,1,1,104.9,7732.65,0,1.4369863013698632,7,0,1,1,1,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
0,0,0,0,41,1,1,106.5,4282.4,0,2.5357142857142856,7,0,1,1,3,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
1,0,0,1,4,1,0,49.35,219.65,1,9.870000000000001,2,1,0,0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,26,1,0,75.5,2018.1,0,2.7962962962962963,2,0,0,0,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,0,0,7,1,1,94.25,669.0,1,11.78125,4,0,0,0,3,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,1,1,1,68.95,68.95,1,34.475,1,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,4,1,1,58.5,224.85,0,11.7,4,1,0,0,3,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,0,0,48,1,0,78.9,3771.5,0,1.6102040816326533,6,0,1,1,1,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,1,0,0,2,1,1,93.85,196.75,1,31.28333333333333,4,1,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,1,0,12,1,1,79.2,943.85,0,6.092307692307693,6,0,0,0,2,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0,1,0,60,1,1,109.45,6572.85,0,1.7942622950819673,7,0,1,1,3,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,0,0,55,1,1,59.2,3175.85,0,1.0571428571428572,4,0,1,0,1,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
1,0,0,0,1,0,0,29.15,29.15,0,14.575,1,1,0,0,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,0,0,1,1,0,20.05,20.05,0,10.025,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,4,1,1,76.05,318.9,1,15.209999999999999,2,1,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,1,0,1,24.45,24.45,1,12.225,0,1,0,0,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,42,1,0,66.5,2762.75,0,1.5465116279069768,4,0,1,0,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False
0,0,0,0,1,1,0,49.55,49.55,0,24.775,2,1,0,0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,7,1,1,89.35,631.85,1,11.16875,4,0,0,0,3,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1,0,0,0,3,1,1,73.6,232.5,0,18.4,2,1,0,0,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,1,0,72,1,1,82.65,5919.35,0,1.132191780821918,7,0,1,1,1,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
1,0,0,0,15,1,1,49.0,749.25,0,3.0625,2,0,0,0,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,4,1,1,80.35,307.4,1,16.07,2,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,11,1,0,25.2,245.15,0,2.1,2,0,0,0,2,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,0,0,0,5,1,0,25.45,134.75,0,4.241666666666666,2,1,0,0,3,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,0,1,1,1,55.8,55.8,1,27.9,3,1,0,0,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,72,1,1,110.9,8240.85,0,1.5191780821917809,7,0,1,1,1,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,0,55,1,1,77.75,4266.4,0,1.3883928571428572,3,0,1,1,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,1,40,1,1,26.2,1077.5,0,0.6390243902439025,2,0,1,0,3,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,1,0,57,1,0,19.9,1115.6,0,0.34310344827586203,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,1,1,1,79.05,79.05,1,39.525,2,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,1,0,1,1,1,95.0,95.0,1,47.5,4,1,0,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,1,0,0,25.2,25.2,1,12.6,0,1,0,0,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,1,1,52,1,1,80.85,4079.55,0,1.5254716981132075,6,0,1,1,2,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
1,1,0,0,41,1,1,98.4,4187.75,1,2.342857142857143,5,0,1,1,3,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,43,1,1,56.35,2391.15,0,1.2806818181818183,2,0,1,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,1,1,47,1,0,19.3,890.5,0,0.40208333333333335,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,3,1,0,50.4,137.25,0,12.6,2,1,0,0,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,1,66,1,0,79.4,5154.6,1,1.1850746268656718,7,0,1,1,1,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
1,0,1,1,55,1,1,55.25,3119.9,0,0.9866071428571429,3,0,1,0,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
1,0,0,0,29,1,0,19.1,529.5,0,0.6366666666666667,1,0,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,1,12,1,1,84.05,966.55,0,6.4653846153846155,3,0,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0,66,1,1,105.2,6936.85,0,1.5701492537313433,6,0,1,1,3,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,1,0,0,35,1,1,101.4,3496.3,1,2.816666666666667,5,0,0,1,3,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,1,1,0,10,1,1,89.8,914.3,1,8.163636363636364,4,0,0,0,3,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0,1,1,27,1,1,75.75,1929.0,0,2.705357142857143,2,0,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,58,1,1,95.3,5817.7,0,1.6152542372881356,4,0,1,1,3,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,1,0,54,1,0,109.75,6110.2,1,1.9954545454545454,7,0,1,1,1,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,9,1,0,19.85,178.8,0,1.985,1,0,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,2,1,0,19.3,28.3,1,6.433333333333334,1,1,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,0,0,6,1,1,69.1,435.0,0,9.87142857142857,1,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,26,1,1,91.25,2351.8,1,3.3796296296296298,3,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,9,1,0,20.25,186.15,0,2.025,1,0,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0,8,1,1,54.75,445.85,0,6.083333333333333,3,0,0,0,3,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,12,1,1,81.45,912.0,0,6.265384615384615,2,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,15,1,1,49.1,679.55,1,3.06875,2,0,0,0,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,43,1,1,80.2,3581.6,0,1.8227272727272728,6,0,1,1,2,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,0,0,42,1,1,100.3,4222.95,0,2.332558139534884,5,0,1,1,3,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,31,1,0,65.25,1994.3,1,2.0390625,5,0,0,0,3,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,0,0,1,66,1,1,90.95,5930.05,0,1.3574626865671642,5,0,1,1,1,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
0,1,0,0,18,1,1,85.45,1505.85,1,4.497368421052632,4,0,0,0,3,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0,0,0,1,1,0,20.0,20.0,0,10.0,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0,61,1,1,94.1,5638.3,1,1.5177419354838708,5,0,1,1,1,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
1,0,0,0,10,1,0,79.85,797.25,0,7.259090909090909,3,0,0,0,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,1,1,1,71.65,71.65,1,35.825,1,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,18,1,1,73.55,1359.45,0,3.871052631578947,2,0,0,0,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,24,1,1,104.65,2542.45,1,4.186,6,0,0,0,3,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,3,1,0,19.3,54.7,0,4.825,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,50,1,0,20.15,989.05,0,0.39509803921568626,1,0,1,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,1,1,1,1,0,44.55,44.55,0,22.275,1,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,2,1,1,54.45,87.3,0,18.150000000000002,3,1,0,0,3,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,0,0,17,1,1,19.65,351.55,0,1.0916666666666666,1,0,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,1,1,69,1,1,105.0,7297.75,0,1.5,6,0,1,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
1,0,1,0,72,1,1,88.7,6301.7,0,1.215068493150685,8,0,1,1,1,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,3,1,1,74.25,210.3,1,18.5625,2,1,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,1,50,1,1,75.15,3822.45,0,1.473529411764706,6,0,1,1,1,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
0,0,0,0,53,1,0,20.25,1048.45,0,0.375,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0,58,1,1,109.1,6393.65,0,1.8491525423728812,7,0,1,1,1,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,46,0,1,30.75,1489.3,0,0.6542553191489362,1,0,1,0,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,1,0,72,1,1,112.9,8061.5,0,1.5465753424657536,8,0,1,1,3,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,1,0,0,1,1,1,74.2,74.2,1,37.1,2,1,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,6,1,1,94.05,518.75,0,13.435714285714285,5,1,0,0,3,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1,0,1,0,72,1,0,78.85,5763.15,0,1.08013698630137,7,0,1,1,1,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
1,0,0,0,4,1,1,55.3,238.5,0,11.059999999999999,2,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,1,1,52,1,0,19.35,1031.7,0,0.36509433962264154,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,1,0,1,0,25.35,0.0,0,25.35,2,1,0,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,2,1,0,20.45,34.8,0,6.816666666666666,1,1,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,0,65,1,0,19.35,1319.95,0,0.2931818181818182,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,1,1,0,43,1,1,101.0,4388.4,1,2.2954545454545454,5,0,1,1,3,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,4,1,1,100.2,420.2,1,20.04,5,1,0,0,3,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,1,0,25,1,1,89.05,2177.45,1,3.425,4,0,0,0,2,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
0,0,1,0,51,1,1,78.65,3950.85,0,1.5125000000000002,6,0,1,1,2,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
1,0,0,0,12,1,0,74.75,827.05,0,5.75,5,0,0,0,3,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,1,1,57,1,1,70.1,3913.3,1,1.2086206896551723,4,0,1,0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
